Experiment,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,project_reference,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,SRX,Run,R1,R2,contact,creator,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
p1k_00064,ompr__wt_nacl__1,OmpR,ompr,wt_nacl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),,0.0,,,p1k_00064;p1k_00065,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41598-017-02110-7,GSE88980,SRX2254712,SRR4435464,s3://precise-db/raw_data/ompr/WTNaCl2_S2_L001_R1_001.fastq,s3://precise-db/raw_data/ompr/WTNaCl2_S2_L001_R2_001.fastq,Sangwoo Seo,Sangwoo Seo,True,True,True,True,ompr:wt_nacl,True,True
p1k_00065,ompr__wt_nacl__2,OmpR,ompr,wt_nacl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),,0.0,,,p1k_00064;p1k_00065,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41598-017-02110-7,GSE88980,SRX2254713,SRR4435465,s3://precise-db/raw_data/ompr/WTNaCl1_S1_L001_R1_001.fastq,s3://precise-db/raw_data/ompr/WTNaCl1_S1_L001_R2_001.fastq,Sangwoo Seo,Sangwoo Seo,True,True,True,True,ompr:wt_nacl,True,True
p1k_00068,minspan__wt_ade__1,MinSpan,minspan,wt_ade,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,adenine (10mM),,,,,p1k_00070;p1k_00071;p1k_00072,GAIIX,PAIRED,ILLUMINA,1.0,doi.org/10.15252/msb.20145243,GSE48324,SRX315215,SRR922263,s3://precise-db/raw_data/minspan/SRR922263_1.fastq,s3://precise-db/raw_data/minspan/SRR922263_2.fastq,Aarash Bordbar,Haythem Latif,True,True,True,True,minspan:wt_ade,True,False
p1k_00070,minspan__wt_glc__2,MinSpan,minspan,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00070;p1k_00071;p1k_00072,GAIIX,PAIRED,ILLUMINA,4.0,doi.org/10.15252/msb.20145243,GSE48324,SRX315213,SRR922261,s3://precise-db/raw_data/minspan/SRR922261_1.fastq,s3://precise-db/raw_data/minspan/SRR922261_2.fastq,Aarash Bordbar,Haythem Latif,True,True,True,True,minspan:wt_glc,True,True
p1k_00071,minspan__wt_glc__3,MinSpan,minspan,wt_glc,3,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00070;p1k_00071;p1k_00072,GAIIX,PAIRED,ILLUMINA,4.0,doi.org/10.15252/msb.20145243,GSE48324,SRX315214,SRR922262,s3://precise-db/raw_data/minspan/SRR922262_1.fastq,s3://precise-db/raw_data/minspan/SRR922262_2.fastq,Aarash Bordbar,Haythem Latif,True,True,True,True,minspan:wt_glc,True,True
p1k_00072,minspan__wt_glc__4,MinSpan,minspan,wt_glc,4,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,Bridging Study between MiSeq & GAIIX,p1k_00070;p1k_00071;p1k_00072,MiSeq,PAIRED,ILLUMINA,4.0,doi.org/10.1038/s41467-019-13483-w,GSE122211,SRX4985301,SRR8164486,s3://precise-db/raw_data/minspan/wt_S1_L001_R1_001.fastq.gz,s3://precise-db/raw_data/minspan/wt_S1_L001_R2_001.fastq.gz,Aarash Bordbar,Haythem Latif,True,True,True,True,minspan:wt_glc,True,True
p1k_00073,minspan__wt_glc_anaero__1,MinSpan,minspan,wt_glc_anaero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),,sauer trace element mixture,,,,,,p1k_00070;p1k_00071;p1k_00072,GAIIX,PAIRED,ILLUMINA,2.0,doi.org/10.15252/msb.20145243,GSE48324,SRX315218,SRR922266,s3://precise-db/raw_data/minspan/SRR922266_1.fastq,s3://precise-db/raw_data/minspan/SRR922266_2.fastq,Aarash Bordbar,Haythem Latif,True,True,True,True,minspan:wt_glc_anaero,True,True
p1k_00074,minspan__wt_glc_anaero__2,MinSpan,minspan,wt_glc_anaero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),,sauer trace element mixture,,,,,,p1k_00070;p1k_00071;p1k_00072,GAIIX,PAIRED,ILLUMINA,2.0,doi.org/10.15252/msb.20145243,GSE48324,SRX315219,SRR922267,s3://precise-db/raw_data/minspan/SRR922267_1.fastq,s3://precise-db/raw_data/minspan/SRR922267_2.fastq,Aarash Bordbar,Haythem Latif,True,True,True,True,minspan:wt_glc_anaero,True,True
p1k_00075,minspan__wt_trp__1,MinSpan,minspan,wt_trp,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,L-tryptophan (20mg/L),,,,,p1k_00070;p1k_00071;p1k_00072,GAIIX,PAIRED,ILLUMINA,1.0,doi.org/10.15252/msb.20145243,GSE48324,SRX315216,SRR922264,s3://precise-db/raw_data/minspan/SRR922264_1.fastq,s3://precise-db/raw_data/minspan/SRR922264_2.fastq,Aarash Bordbar,Haythem Latif,True,True,True,True,minspan:wt_trp,True,False
p1k_00082,cra_crp__wt_ac__1,Cra/Crp,cra_crp,wt_ac,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,,0.25,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865361,SRR1787594,s3://precise-db/raw_data/cra_crp/MG1655acetate-1_S1_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/MG1655acetate-1_S1_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:wt_ac,True,True
p1k_00083,cra_crp__wt_ac__2,Cra/Crp,cra_crp,wt_ac,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,,0.25,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865362,SRR1787595,s3://precise-db/raw_data/cra_crp/MG1655acetate-2_S2_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/MG1655acetate-2_S2_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:wt_ac,True,True
p1k_00084,cra_crp__wt_fru__1,Cra/Crp,cra_crp,wt_fru,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,,0.53,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865359,SRR1787592,s3://precise-db/raw_data/cra_crp/MG1655fructose1_S1_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/MG1655fructose1_S1_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:wt_fru,True,True
p1k_00085,cra_crp__wt_fru__2,Cra/Crp,cra_crp,wt_fru,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,,0.53,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865360,SRR1787593,s3://precise-db/raw_data/cra_crp/MG1655fructose2_S2_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/MG1655fructose2_S2_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:wt_fru,True,True
p1k_00086,cra_crp__delcra_ac__1,Cra/Crp,cra_crp,delcra_ac,1,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.08,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865367,SRR1787600,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-ace-1_S1_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-ace-1_S1_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:delcra_ac,True,True
p1k_00087,cra_crp__delcra_ac__2,Cra/Crp,cra_crp,delcra_ac,2,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.08,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865368,SRR1787601,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-ace-2_S2_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-ace-2_S2_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:delcra_ac,True,True
p1k_00088,cra_crp__delcra_fru__1,Cra/Crp,cra_crp,delcra_fru,1,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.69,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865365,SRR1787598,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-fru-1_S1_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-fru-1_S1_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:delcra_fru,True,True
p1k_00089,cra_crp__delcra_fru__2,Cra/Crp,cra_crp,delcra_fru,2,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.69,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865366,SRR1787599,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-fru-2_S2_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-fru-2_S2_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:delcra_fru,True,True
p1k_00090,cra_crp__delcra_glc__1,Cra/Crp,cra_crp,delcra_glc,1,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.67,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865363,SRR1787596,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-glc-1_S1_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-glc-1_S1_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:delcra_glc,True,True
p1k_00091,cra_crp__delcra_glc__2,Cra/Crp,cra_crp,delcra_glc,2,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.67,,,p1k_00082;p1k_00083,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,SRX865364,SRR1787597,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-glc-2_S2_L001_R1_001.fastq,s3://precise-db/raw_data/cra_crp/RNAseq-dcra-glc-2_S2_L001_R2_001.fastq,Donghyuk Kim,Donghyuk Kim,True,True,True,True,cra_crp:delcra_glc,True,True
p1k_00105,crp__wt_fru__1,Crp ARs,crp,wt_fru,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,1.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837339,SRR1751336;SRR1751337;SRR1751338,s3://precise-db/raw_data/crp/SRR1751336_1.fastq;s3://precise-db/raw_data/crp/SRR1751337_1.fastq;s3://precise-db/raw_data/crp/SRR1751338_1.fastq,s3://precise-db/raw_data/crp/SRR1751336_2.fastq;s3://precise-db/raw_data/crp/SRR1751337_2.fastq;s3://precise-db/raw_data/crp/SRR1751338_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:wt_fru,True,True
p1k_00106,crp__wt_glyc__1,Crp ARs,crp,wt_glyc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837344,SRR1751347;SRR1751348;SRR1751349,s3://precise-db/raw_data/crp/SRR1751347_1.fastq;s3://precise-db/raw_data/crp/SRR1751348_1.fastq;s3://precise-db/raw_data/crp/SRR1751349_1.fastq,s3://precise-db/raw_data/crp/SRR1751347_2.fastq;s3://precise-db/raw_data/crp/SRR1751348_2.fastq;s3://precise-db/raw_data/crp/SRR1751349_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:wt_glyc,True,True
p1k_00107,crp__wt_glyc__2,Crp ARs,crp,wt_glyc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837345,SRR1751350;SRR1751351;SRR1751352,s3://precise-db/raw_data/crp/SRR1751350_1.fastq;s3://precise-db/raw_data/crp/SRR1751351_1.fastq;s3://precise-db/raw_data/crp/SRR1751352_1.fastq,s3://precise-db/raw_data/crp/SRR1751350_2.fastq;s3://precise-db/raw_data/crp/SRR1751351_2.fastq;s3://precise-db/raw_data/crp/SRR1751352_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:wt_glyc,True,True
p1k_00108,crp__delar1_glyc__1,Crp ARs,crp,delar1_glyc,1,Escherichia coli K-12 MG1655 crp_delAr1,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837322,SRR1751295;SRR1751296;SRR1751297,s3://precise-db/raw_data/crp/SRR1751295_1.fastq;s3://precise-db/raw_data/crp/SRR1751296_1.fastq;s3://precise-db/raw_data/crp/SRR1751297_1.fastq,s3://precise-db/raw_data/crp/SRR1751295_2.fastq;s3://precise-db/raw_data/crp/SRR1751296_2.fastq;s3://precise-db/raw_data/crp/SRR1751297_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar1_glyc,True,True
p1k_00109,crp__delar1_glyc__2,Crp ARs,crp,delar1_glyc,2,Escherichia coli K-12 MG1655 crp_delAr1,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837323,SRR1751298;SRR1751299;SRR1751300,s3://precise-db/raw_data/crp/SRR1751298_1.fastq;s3://precise-db/raw_data/crp/SRR1751299_1.fastq;s3://precise-db/raw_data/crp/SRR1751300_1.fastq,s3://precise-db/raw_data/crp/SRR1751298_2.fastq;s3://precise-db/raw_data/crp/SRR1751299_2.fastq;s3://precise-db/raw_data/crp/SRR1751300_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar1_glyc,True,True
p1k_00110,crp__delar1ar2_glyc__1,Crp ARs,crp,delar1ar2_glyc,1,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837324,SRR1751301;SRR1751302;SRR1751303,s3://precise-db/raw_data/crp/SRR1751301_1.fastq;s3://precise-db/raw_data/crp/SRR1751302_1.fastq;s3://precise-db/raw_data/crp/SRR1751303_1.fastq,s3://precise-db/raw_data/crp/SRR1751301_2.fastq;s3://precise-db/raw_data/crp/SRR1751302_2.fastq;s3://precise-db/raw_data/crp/SRR1751303_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar1ar2_glyc,True,True
p1k_00111,crp__delar1ar2_glyc__2,Crp ARs,crp,delar1ar2_glyc,2,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837325,SRR1751304;SRR1751305;SRR1751306,s3://precise-db/raw_data/crp/SRR1751304_1.fastq;s3://precise-db/raw_data/crp/SRR1751305_1.fastq;s3://precise-db/raw_data/crp/SRR1751306_1.fastq,s3://precise-db/raw_data/crp/SRR1751304_2.fastq;s3://precise-db/raw_data/crp/SRR1751305_2.fastq;s3://precise-db/raw_data/crp/SRR1751306_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar1ar2_glyc,True,True
p1k_00112,crp__delar1ar2_glyc__3,Crp ARs,crp,delar1ar2_glyc,3,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837326,SRR1751307;SRR1751308;SRR1751309,s3://precise-db/raw_data/crp/SRR1751307_1.fastq;s3://precise-db/raw_data/crp/SRR1751308_1.fastq;s3://precise-db/raw_data/crp/SRR1751309_1.fastq,s3://precise-db/raw_data/crp/SRR1751307_2.fastq;s3://precise-db/raw_data/crp/SRR1751308_2.fastq;s3://precise-db/raw_data/crp/SRR1751309_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar1ar2_glyc,True,True
p1k_00113,crp__delar2_glyc__1,Crp ARs,crp,delar2_glyc,1,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837327,SRR1751310;SRR1751311;SRR1751312,s3://precise-db/raw_data/crp/SRR1751310_1.fastq;s3://precise-db/raw_data/crp/SRR1751311_1.fastq;s3://precise-db/raw_data/crp/SRR1751312_1.fastq,s3://precise-db/raw_data/crp/SRR1751310_2.fastq;s3://precise-db/raw_data/crp/SRR1751311_2.fastq;s3://precise-db/raw_data/crp/SRR1751312_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar2_glyc,True,True
p1k_00114,crp__delar2_glyc__2,Crp ARs,crp,delar2_glyc,2,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837328,SRR1751313;SRR1751314,s3://precise-db/raw_data/crp/SRR1751313_1.fastq;s3://precise-db/raw_data/crp/SRR1751314_1.fastq,s3://precise-db/raw_data/crp/SRR1751313_2.fastq;s3://precise-db/raw_data/crp/SRR1751314_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar2_glyc,True,True
p1k_00115,crp__delar2_glyc__3,Crp ARs,crp,delar2_glyc,3,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837329,SRR1751315;SRR1751316;SRR1751317,s3://precise-db/raw_data/crp/SRR1751315_1.fastq;s3://precise-db/raw_data/crp/SRR1751316_1.fastq;s3://precise-db/raw_data/crp/SRR1751317_1.fastq,s3://precise-db/raw_data/crp/SRR1751315_2.fastq;s3://precise-db/raw_data/crp/SRR1751316_2.fastq;s3://precise-db/raw_data/crp/SRR1751317_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delar2_glyc,True,True
p1k_00116,crp__delcrp_fru__1,Crp ARs,crp,delcrp_fru,1,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837330,SRR1751318;SRR1751319,s3://precise-db/raw_data/crp/SRR1751318_1.fastq;s3://precise-db/raw_data/crp/SRR1751319_1.fastq,s3://precise-db/raw_data/crp/SRR1751318_2.fastq;s3://precise-db/raw_data/crp/SRR1751319_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_fru,True,True
p1k_00117,crp__delcrp_fru__2,Crp ARs,crp,delcrp_fru,2,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837331,SRR1751320;SRR1751321,s3://precise-db/raw_data/crp/SRR1751320_1.fastq;s3://precise-db/raw_data/crp/SRR1751321_1.fastq,s3://precise-db/raw_data/crp/SRR1751320_2.fastq;s3://precise-db/raw_data/crp/SRR1751321_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_fru,True,True
p1k_00118,crp__delcrp_fru__3,Crp ARs,crp,delcrp_fru,3,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837332,SRR1751322;SRR1751323,s3://precise-db/raw_data/crp/SRR1751322_1.fastq;s3://precise-db/raw_data/crp/SRR1751323_1.fastq,s3://precise-db/raw_data/crp/SRR1751322_2.fastq;s3://precise-db/raw_data/crp/SRR1751323_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_fru,True,True
p1k_00119,crp__delcrp_glc__1,Crp ARs,crp,delcrp_glc,1,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837333,SRR1751324;SRR1751325,s3://precise-db/raw_data/crp/SRR1751324_1.fastq;s3://precise-db/raw_data/crp/SRR1751325_1.fastq,s3://precise-db/raw_data/crp/SRR1751324_2.fastq;s3://precise-db/raw_data/crp/SRR1751325_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_glc,True,True
p1k_00120,crp__delcrp_glc__2,Crp ARs,crp,delcrp_glc,2,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837334,SRR1751326;SRR1751327,s3://precise-db/raw_data/crp/SRR1751326_1.fastq;s3://precise-db/raw_data/crp/SRR1751327_1.fastq,s3://precise-db/raw_data/crp/SRR1751326_2.fastq;s3://precise-db/raw_data/crp/SRR1751327_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_glc,True,True
p1k_00121,crp__delcrp_glc__3,Crp ARs,crp,delcrp_glc,3,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837335,SRR1751328;SRR1751329,s3://precise-db/raw_data/crp/SRR1751328_1.fastq;s3://precise-db/raw_data/crp/SRR1751329_1.fastq,s3://precise-db/raw_data/crp/SRR1751328_2.fastq;s3://precise-db/raw_data/crp/SRR1751329_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_glc,True,True
p1k_00122,crp__delcrp_glyc__1,Crp ARs,crp,delcrp_glyc,1,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837336,SRR1751330;SRR1751331,s3://precise-db/raw_data/crp/SRR1751330_1.fastq;s3://precise-db/raw_data/crp/SRR1751331_1.fastq,s3://precise-db/raw_data/crp/SRR1751330_2.fastq;s3://precise-db/raw_data/crp/SRR1751331_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_glyc,True,True
p1k_00123,crp__delcrp_glyc__2,Crp ARs,crp,delcrp_glyc,2,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,p1k_00106;p1k_00107,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,SRX837337,SRR1751332;SRR1751333,s3://precise-db/raw_data/crp/SRR1751332_1.fastq;s3://precise-db/raw_data/crp/SRR1751333_1.fastq,s3://precise-db/raw_data/crp/SRR1751332_2.fastq;s3://precise-db/raw_data/crp/SRR1751333_2.fastq,Haythem Latif,Haythem Latif,True,True,True,True,crp:delcrp_glyc,True,True
